id,relid,year,active_year,code_status,type_of_violence,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,deaths
235968,NIG-2016-2-12341-6,2016,TRUE,Clear,2,Agatu lga,"Ega, Adapti Island",Benue state,Agatu lga,7.9061,7.85487,140776,Nigeria,NGA,475,Africa,1,1,10
218899,NIG-2016-2-12341-1.1,2016,TRUE,Clear,2,Okokolo village,Okokolo village,Benue state,Agatu lga,7.8677,8.0949,140777,Nigeria,NGA,475,Africa,1,1,2
218900,NIG-2016-2-12341-1.2,2016,TRUE,Clear,2,Ologba village,Ologba Utukolugwu village,Benue state,Agatu lga,7.955671,7.964322,140776,Nigeria,NGA,475,Africa,1,1,2
218901,NIG-2016-2-12341-1.3,2016,TRUE,Clear,2,Oweto village,Oweto village,Benue state,Agatu lga,7.966016,7.823497,140776,Nigeria,NGA,475,Africa,1,1,2
218914,NIG-2016-2-12341-3.1,2016,TRUE,Clear,2,Okokolo village,Okokolo village,Benue state,Agatu lga,7.8677,8.0949,140777,Nigeria,NGA,475,Africa,2,2,17
218915,NIG-2016-2-12341-3.2,2016,TRUE,Clear,2,Ugbokpo village,Ugboku village,Benue state,Apa lga,7.65321,7.8841,140776,Nigeria,NGA,475,Africa,2,2,17
218916,NIG-2016-2-12341-3.3,2016,TRUE,Clear,2,Adagbo village,Adagbo village,Benue state,Agatu lga,7.87311,8.04485,140777,Nigeria,NGA,475,Africa,2,2,17
218917,NIG-2016-2-12341-3.4,2016,TRUE,Clear,2,Ocholonyan village,Ocholonya village,Benue state,Agatu lga,7.89777,8.1134,140777,Nigeria,NGA,475,Africa,2,2,17
218918,NIG-2016-2-12341-3.5,2016,TRUE,Clear,2,Akwu village,Akwu village,Benue state,Agatu lga,7.86896,8.06156,140777,Nigeria,NGA,475,Africa,2,2,16
218919,NIG-2016-2-12341-3.6,2016,TRUE,Clear,2,Aila village,Aila village,Benue state,Agatu lga,7.872,8.00833,140777,Nigeria,NGA,475,Africa,2,2,16
235975,NIG-2016-2-12341-7,2016,TRUE,Clear,2,Obagaji village,"Obagaji, FADAMA area",Benue state,Agatu lga,7.886747,7.913429,140776,Nigeria,NGA,475,Africa,1,1,3
237244,NIG-2017-2-12341-1,2017,FALSE,Clear,2,Ipiga village,Ipiga village in Ohimini local government area of Benue State.,Benue state,Ohimini lga,7.242532,7.843158,140056,Nigeria,NGA,475,Africa,1,1,15
255048,NIG-2018-2-12341-0,2018,FALSE,Clear,2,Agatu lga,Agatu LGA,Benue state,Agatu lga,7.9061,7.85487,140776,Nigeria,NGA,475,Africa,1,1,2
255950,NIG-2018-2-12341-1,2018,FALSE,Clear,2,Okokolo village,"Okokolo, Agatu, Benue",Benue state,Agatu lga,7.8677,8.0949,140777,Nigeria,NGA,475,Africa,1,2,2
279503,NIG-2019-2-12341-0,2019,FALSE,Clear,2,Ebete village,"Ebete, Usha ward in Agatu Local Government Area of Benue State",Benue state,Agatu lga,7.982037,7.833218,140776,Nigeria,NGA,475,Africa,1,1,17
430554,NIG-2022-2-12341-0,2022,FALSE,Clear,2,Agatu lga,in Agatu,Benue state,Agatu lga,7.9061,7.85487,140776,Nigeria,NGA,475,Africa,1,1,0
501069,NIG-2023-2-12341-1.2,2023,FALSE,Clear,2,Ogbaulu village,Atakpa and Ogbaulu communities in Agatu LGA,Benue state,Agatu lga,7.768717,7.950988,140776,Nigeria,NGA,475,Africa,1,1,2
470228,NIG-2023-2-12341-1.1,2023,FALSE,Clear,2,Atakpa village,Atakpa and Ogbaulu communities in Agatu LGA,Benue state,Agatu lga,7.742912,7.923417,140776,Nigeria,NGA,475,Africa,1,1,2
511417,NIG-2024-2-12341-10,2024,TRUE,Clear,2,Agatu lga,"Otiya village, Agatu Local Government Area, LGA, of Benue State.",Benue state,Agatu lga,7.9061,7.85487,140776,Nigeria,NGA,475,Africa,1,2,2
511473,NIG-2024-2-12341-4,2024,TRUE,Clear,2,Okokolo village,"Ikpele and Okpokpolo communities of Agatu Local Government Area, LGA",Benue state,Agatu lga,7.8677,8.0949,140777,Nigeria,NGA,475,Africa,1,1,2
511570,NIG-2024-2-12341-5,2024,TRUE,Clear,2,Ejima village,"Ogwumogbo, Ikpele, and Ejima communities in Agatu Local Government Area of Benue State",Benue state,Agatu lga,7.9919,7.6557,140776,Nigeria,NGA,475,Africa,2,1,8
510342,NIG-2024-2-12341-3,2024,TRUE,Clear,2,Agatu lga,"Ugboju community in Agatu Local Government Area, LGA, of Benue State",Benue state,Agatu lga,7.9061,7.85487,140776,Nigeria,NGA,475,Africa,1,1,15
518444,NIG-2024-2-12341-11,2024,TRUE,Clear,2,Apa lga,"Edikpo, Opaha, Odugbo, Akpete, Ikobi, Akpata, Idiaha, Ochumekwu, Adiga communities 

///
Akpete, Ijaha, Ochumekwu and Inyapu",Benue state,Apa lga,7.608969,7.931,140776,Nigeria,NGA,475,Africa,2,2,15
524898,NIG-2024-2-12341-1,2024,TRUE,Clear,2,Ogbaulu village,Ogbaulu village in Agatu area,Benue state,Agatu lga,7.768717,7.950988,140776,Nigeria,NGA,475,Africa,1,1,7
524899,NIG-2024-2-12341-0,2024,TRUE,Clear,2,Ogbaulu village,Ogbaulu village in Agatu area,Benue state,Agatu lga,7.768717,7.950988,140776,Nigeria,NGA,475,Africa,1,1,6
536012,NIG-2024-2-12341-2,2024,TRUE,Clear,2,Egwuma village,Egwuma village,Benue state,Agatu lga,7.856119,7.942503,140776,Nigeria,NGA,475,Africa,1,1,12
548061,NIG-2024-2-12341-8,2024,TRUE,Clear,2,Agatu lga,"Iwari community and Olegagbane community, Agatu lga",Benue state,Agatu lga,7.9061,7.85487,140776,Nigeria,NGA,475,Africa,1,1,1
539946,NIG-2024-2-12341-7,2024,TRUE,Clear,2,Olegagbane village,"Iwari community and Olegagbane community, Agatu lga",Benue state,Agatu lga,7.889144,7.715924,140776,Nigeria,NGA,475,Africa,2,1,5
545310,NIG-2024-2-12341-12,2024,TRUE,Clear,2,Egwuma village,Egwuma community in Agatu Local Government Area of Benue State,Benue state,Agatu lga,7.856119,7.942503,140776,Nigeria,NGA,475,Africa,1,1,4
65186,NIG-2013-2-12342-1,2013,FALSE,Clear,2,Oturkpo lga,Otukpo LGA,Benue state,Oturkpo lga,7.30736,8.07494,140057,Nigeria,NGA,475,Africa,1,1,3
51438,CHA-2013-2-12342-0,2013,FALSE,Clear,2,Ichama village,"Ichama community, Okpokwu LGA, Benue state",Benue state,Okpokwu lga,6.90555,7.78962,139336,Nigeria,NGA,475,Africa,1,1,1
240887,CHA-2017-2-12342-0,2017,FALSE,Clear,2,Okpaele village,"Okpale Ogege, Okpokwu LGA",Benue state,Okpokwu lga,7.08515,7.91751,140056,Nigeria,NGA,475,Africa,1,1,5
253899,CHA-2018-2-12342-0,2018,FALSE,Clear,2,Okpokwu lga,"Okpokwu Local Government Area

Ingle Odidi community in Okpokwu",Benue state,Okpokwu lga,7.01094,7.85102,140056,Nigeria,NGA,475,Africa,1,1,1
441123,BEN-2022-2-12342-0,2022,FALSE,Clear,2,Edumoga village,"Igama, Edumoga Ehaje community in Okpokwu local government area of Benue State

///

in Effeche and Igama in Edumoga Ehaje district of Okpokwu Local Government Area of Benue State",Benue state,Okpokwu lga,7.114674,7.817893,140056,Nigeria,NGA,475,Africa,1,1,15
474389,BEN-2023-2-12342-1,2023,TRUE,Clear,2,Umogidi village,Umogidi village in Enetekpa Adoka district of Otukpo Local Government Area of Benue State,Benue state,Oturkpo lga,7.519966,7.977031,140776,Nigeria,NGA,475,Africa,1,1,3
474395,BEN-2023-2-12342-0,2023,TRUE,Clear,2,Umogidi village,Umogidi community of Entekpa Adoka district in the Otukpo Local Government Area of Benue State,Benue state,Oturkpo lga,7.519966,7.977031,140776,Nigeria,NGA,475,Africa,1,1,51
514985,BEN-2024-2-12342-1,2024,FALSE,Clear,2,Adoka village,"Iwili community in Umogidi Ward and Entekpa community all in Adoka District of Otukpo Local Government Area, LGA, of Benue state",Benue state,Oturkpo lga,7.453699,7.978458,140056,Nigeria,NGA,475,Africa,2,2,10
515035,BEN-2024-2-12342-0,2024,FALSE,Clear,2,Umogidi village,Umogidi community in Entekpa Ward of Adoka District in Otukpo Local Government Area,Benue state,Oturkpo lga,7.519966,7.977031,140776,Nigeria,NGA,475,Africa,1,1,2
518431,BEN-2024-2-12342-2,2024,FALSE,Clear,2,Onipi village,"Onipi community of Adoka in Otukpo Local Government Area, LGA, of Benue state",Benue state,Oturkpo lga,7.474899,8.016634,140057,Nigeria,NGA,475,Africa,1,1,2
521555,BEN-2024-2-12342-3,2024,FALSE,Clear,2,Umogidi village,Umogidi community in the Entekpa Council ward in Otukpo Local Government Area of Benue State,Benue state,Oturkpo lga,7.519966,7.977031,140776,Nigeria,NGA,475,Africa,1,1,2
521613,BEN-2024-2-12342-4,2024,FALSE,Clear,2,Adoka village,"Entekpa and Udabi communities, Otukpo Local Government Area",Benue state,Oturkpo lga,7.453699,7.978458,140056,Nigeria,NGA,475,Africa,1,1,3
65150,NIG-2013-2-12441-1,2013,FALSE,Clear,2,Doma lga,"Ruwan Doma, Doma LGA",Nasarawa state,Doma lga,8.20323,8.30466,141497,Nigeria,NGA,475,Africa,1,1,6
65190,NIG-2013-2-12441-2,2013,FALSE,Clear,2,Rutu village,Rutu village in Doma Local Government,Nasarawa state,Doma lga,8.43333,8.21667,141497,Nigeria,NGA,475,Africa,1,1,2
65192,NIG-2013-2-12441-3,2013,FALSE,Clear,2,Nasarawa Eggon lga,Iga community,Nasarawa state,Nasarawa Eggon lga,8.74947,8.44035,142217,Nigeria,NGA,475,Africa,1,1,0
64796,NIG-2013-2-12441-0,2013,FALSE,Clear,2,Obi lga,"Akaba Village, Obi LGA",Nasarawa state,Obi lga,8.34738,8.72769,141498,Nigeria,NGA,475,Africa,1,1,1
163991,NIG-2014-2-12441-9,2014,TRUE,Clear,2,Lafia lga,"Fadaman Bauna village, Lafia LGA",Nasarawa state,Lafia lga,8.64007,8.69959,142218,Nigeria,NGA,475,Africa,1,3,2
163992,NIG-2014-2-12441-10,2014,TRUE,Clear,2,Alungane village,"Alingani area of Fadaman Bauna, in Assakio, headquarters of the Lafia East Development Area of Nasarawa State",Nasarawa state,Lafia lga,8.71667,8.83333,142218,Nigeria,NGA,475,Africa,1,1,2
163982,NIG-2014-2-12441-5,2014,TRUE,Clear,2,Alungane village,Alingani Fadaman Bauna in Lafia,Nasarawa state,Lafia lga,8.71667,8.83333,142218,Nigeria,NGA,475,Africa,1,1,17
163990,NIG-2014-2-12441-8,2014,TRUE,Clear,2,Alungane village,"Alingani area of Fadaman Bauna, in Assakio, headquarters of the Lafia East Development Area of Nasarawa State",Nasarawa state,Lafia lga,8.71667,8.83333,142218,Nigeria,NGA,475,Africa,1,1,17
144186,NIG-2014-2-12441-0.1,2014,TRUE,Clear,2,Assaiko town,"Gidan Gambo, Lafia East LGA",Nasarawa state,Lafia lga,8.6,8.85,142218,Nigeria,NGA,475,Africa,2,2,15
144187,NIG-2014-2-12441-0.2,2014,TRUE,Clear,2,Lafia lga,"Logobi (at Ikposogy), Lafia East LGA",Nasarawa state,Lafia lga,8.64007,8.69959,142218,Nigeria,NGA,475,Africa,2,2,15
144188,NIG-2014-2-12441-1,2014,TRUE,Clear,2,Agyaragu Gofa village,Agyaragu Tofa (on the outskirts of Lafia town),Nasarawa state,Lafia lga,8.45,8.53333,141498,Nigeria,NGA,475,Africa,1,1,2
144191,NIG-2014-2-12441-23,2014,TRUE,Clear,2,Obi lga,Tudun Adabu,Nasarawa state,Obi lga,8.34738,8.72769,141498,Nigeria,NGA,475,Africa,1,1,0
163993,NIG-2014-2-12441-11,2014,TRUE,Clear,2,Nasarawa Eggon lga,"Kampani, Agbolagu and Fadama-Bona villages, Nassawara Eggon LGA",Nasarawa state,Nasarawa Eggon lga,8.74947,8.44035,142217,Nigeria,NGA,475,Africa,1,1,45
163994,NIG-2014-2-12441-12,2014,TRUE,Clear,2,Gidan Mai Akwiya village,Gidan Mai-Akuya / Gidan Adamu Mai-Akuya (about 20 km from Lafia town),Nasarawa state,Lafia lga,8.55,8.73333,142218,Nigeria,NGA,475,Africa,1,1,6
163997,NIG-2014-2-12441-13,2014,TRUE,Clear,2,Obi lga,Ome community in Obi Local Government Area,Nasarawa state,Obi lga,8.34738,8.72769,141498,Nigeria,NGA,475,Africa,1,1,1
144634,NIG-2014-2-12441-2,2014,TRUE,Clear,2,Lafia lga,"Gidan Gambo village, Lafia East",Nasarawa state,Lafia lga,8.64007,8.69959,142218,Nigeria,NGA,475,Africa,1,1,15
163999,NIG-2014-2-12441-14,2014,TRUE,Clear,2,Ashangwa village,"Ashangwa, Lafia East",Nasarawa state,Lafia lga,8.57833,8.668333,142218,Nigeria,NGA,475,Africa,1,2,3
164000,NIG-2014-2-12441-15,2014,TRUE,Clear,2,Nasarawa Eggon lga,"Arikya village, Nasarawa Eggon LGA",Nasarawa state,Nasarawa Eggon lga,8.74947,8.44035,142217,Nigeria,NGA,475,Africa,1,2,3
155664,NIG-2014-2-12441-3,2014,TRUE,Clear,2,Lafia lga,"Bukan Allu village, Lafia LGA",Nasarawa state,Lafia lga,8.64007,8.69959,142218,Nigeria,NGA,475,Africa,1,1,0
155663,NIG-2014-2-12441-17,2014,TRUE,Clear,2,Lafia lga,Lafia LGA (Kompany community),Nasarawa state,Lafia lga,8.64007,8.69959,142218,Nigeria,NGA,475,Africa,2,2,0
164001,NIG-2014-2-12441-16,2014,TRUE,Clear,2,Lafia lga,"Likygegba (Soni Arikya), Lafia East Development Area",Nasarawa state,Lafia lga,8.64007,8.69959,142218,Nigeria,NGA,475,Africa,1,1,32
164017,NIG-2014-2-12441-22,2014,TRUE,Clear,2,Lafia lga,Fadaman Bauna village,Nasarawa state,Lafia lga,8.64007,8.69959,142218,Nigeria,NGA,475,Africa,1,1,15
164019,NIG-2014-2-12441-19.2,2014,TRUE,Clear,2,Akura village,Akura village,Nasarawa state,Lafia lga,8.578333,8.668333,142218,Nigeria,NGA,475,Africa,1,1,12
163984,NIG-2014-2-12441-7.1,2014,TRUE,Clear,2,Lafia lga,Fadaman Bauna village,Nasarawa state,Lafia lga,8.64007,8.69959,142218,Nigeria,NGA,475,Africa,1,1,0
163985,NIG-2014-2-12441-7.2,2014,TRUE,Clear,2,Akura village,Akura village,Nasarawa state,Lafia lga,8.578333,8.668333,142218,Nigeria,NGA,475,Africa,1,1,0
164012,NIG-2014-2-12441-18,2014,TRUE,Clear,2,Shabu village,Alakyo village (7 km from Shabu),Nasarawa state,Lafia lga,8.56667,8.55,142218,Nigeria,NGA,475,Africa,1,1,0
164026,NIG-2014-2-12441-20,2014,TRUE,Clear,2,Keana lga,Keana LGA,Nasarawa state,Keana lga,8.16746,8.76829,141498,Nigeria,NGA,475,Africa,1,2,0
164027,NIG-2014-2-12441-21,2014,TRUE,Clear,2,Doma lga,Doma LGA,Nasarawa state,Doma lga,8.20323,8.30466,141497,Nigeria,NGA,475,Africa,1,2,0
236002,NIG-2016-2-12441-0,2016,FALSE,Clear,2,Kokona lga,Bassa village,Nasarawa state,Kokona lga,8.85559,8.06111,142217,Nigeria,NGA,475,Africa,1,1,1
348725,NIG-2020-2-12441-0,2020,FALSE,Clear,2,Washo village,in Washo community,Nasarawa state,Nasarawa Eggon lga,8.8627,8.346387,142217,Nigeria,NGA,475,Africa,1,1,1
65326,NIG-2013-2-12464-0,2013,FALSE,Clear,2,Takum lga,"Yantu Development Area (Tse-Azer, Mbayange, Tomatar and Kashimbilla villages)",Taraba state,Takum lga,7.41158,10.04478,140061,Nigeria,NGA,475,Africa,1,1,6
216486,NIG-2015-2-12464-2,2015,TRUE,Clear,2,Taraba state,"Age, on Barrack-Dogon Gawa Road, Taraba state",Taraba state,,8,10.5,141502,Nigeria,NGA,475,Africa,1,1,5
216482,NIG-2015-2-12464-1,2015,TRUE,Clear,2,Kpashe-Takum road,"Yongogba, along Takum-Kpashe Road",Taraba state,Takum lga,7.171747,10.073664,140061,Nigeria,NGA,475,Africa,1,1,30
216480,NIG-2015-2-12464-0,2015,TRUE,Clear,2,Takum town,Takum township,Taraba state,Takum lga,7.266667,9.983333,140060,Nigeria,NGA,475,Africa,1,1,29
65376,NIG-2012-2-12467-0,2012,TRUE,Clear,2,Odukpani lga,Odukpani LGA,Cross River state,Odukpani lga,5.18502,8.13314,137177,Nigeria,NGA,475,Africa,2,4,41
140650,CHA-2014-2-14009-3,2014,TRUE,Clear,2,Wukari town,Nwokyo village (a suburb of Wukari),Taraba state,Wukari lga,7.85,9.783333,140780,Nigeria,NGA,475,Africa,1,1,9
140671,NIG-2014-2-14009-0,2014,TRUE,Clear,2,Taraba state,Kauyen-Yaku village,Taraba state,,8,10.5,141502,Nigeria,NGA,475,Africa,1,1,0
144184,NIG-2014-2-14009-1,2014,TRUE,Clear,2,Wukari town,"Wukari town, Adamawa state",Taraba state,Wukari lga,7.85,9.783333,140780,Nigeria,NGA,475,Africa,1,2,13
144538,NIG-2014-2-14009-2,2014,TRUE,Clear,2,Tunari village,Tunari Village,Taraba state,Wukari lga,7.91667,10.06667,140781,Nigeria,NGA,475,Africa,1,1,21
155603,CHA-2014-2-14009-0,2014,TRUE,Clear,2,Sondi village,Sondi village,Taraba state,Wukari lga,7.910337,9.601728,140780,Nigeria,NGA,475,Africa,1,1,27
162674,CHA-2014-2-14009-1,2014,TRUE,Clear,2,Gidan Waya village,"Gindin Waya village, Wukari LGA",Taraba state,Wukari lga,7.10154,10.76534,140062,Nigeria,NGA,475,Africa,1,1,4
162679,CHA-2014-2-14009-2,2014,TRUE,Clear,2,Wukari lga,Wukari LGA,Taraba state,Wukari lga,7.96327,9.84767,140780,Nigeria,NGA,475,Africa,1,1,3
216261,CHA-2015-2-14009-1,2015,TRUE,Clear,2,Wukari town,"Nwonko village, Wukari LGA",Taraba state,Wukari lga,7.85,9.783333,140780,Nigeria,NGA,475,Africa,1,1,27
195739,CHA-2015-2-14009-0,2015,TRUE,Clear,2,Sondi village,Sondi village,Taraba state,Wukari lga,7.910337,9.601728,140780,Nigeria,NGA,475,Africa,1,1,0
287344,CHA-2019-2-14009-0.1,2019,FALSE,Clear,2,Jalingo lga,Jalingo and Ardo-kola LGAS,Taraba state,Jalingo lga,8.90904,11.39312,142223,Nigeria,NGA,475,Africa,2,4,0
287898,CHA-2019-2-14009-0.2,2019,FALSE,Clear,2,Ardo-Kola lga,Jalingo and Ardo-kola LGAS,Taraba state,Ardo-Kola lga,8.80359,11.16707,142223,Nigeria,NGA,475,Africa,2,4,0
287351,CHA-2019-2-14009-1.2,2019,FALSE,Clear,2,Murbai/Murubai village,"on Murbai, Kisbap and Yawai-Abare villages OR on Murbai and Sembe village, the outskirts of Jalingo, the Taraba State capital",Taraba state,Jalingo lga,8.96059,11.2595,142223,Nigeria,NGA,475,Africa,1,1,5
286755,CHA-2019-2-14009-1.1,2019,FALSE,Clear,2,Jalingo town,"on Murbai, Kisbap and Yawai-Abare villages OR on Murbai and Sembe village, the outskirts of Jalingo, the Taraba State capital",Taraba state,Jalingo lga,8.88333,11.36667,142223,Nigeria,NGA,475,Africa,1,1,6
290321,CHA-2019-2-14009-2,2019,FALSE,Clear,2,Ardo-Kola lga,Tudiri village in Ardo Kola Local Government Area,Taraba state,Ardo-Kola lga,8.80359,11.16707,142223,Nigeria,NGA,475,Africa,1,1,1
142966,NIG-2014-2-14036-0,2014,FALSE,Clear,2,Ilorin West lga,"Ogidi ward of Ilorin West Local Government Area, Kwara state",Kwara state,Ilorin West lga,8.488361,4.534081,141490,Nigeria,NGA,475,Africa,1,1,5
144034,NIG-2014-2-14036-1,2014,FALSE,Clear,2,Ilesa town,Ilesa,Osun state,,7.62789,4.74161,140770,Nigeria,NGA,475,Africa,1,1,2
190695,NIG-2015-2-14036-2,2015,TRUE,Clear,2,Kano town,Kano town,Kano state,,11.994354,8.513807,146538,Nigeria,NGA,475,Africa,1,1,1
193379,NIG-2015-2-14036-3,2015,TRUE,Clear,2,Warawa lga,"Ladi Makole village, Warawa LGA Kano State",Kano state,Warawa lga,11.88333,8.68333,146538,Nigeria,NGA,475,Africa,1,1,4
193380,NIG-2015-2-14036-4,2015,TRUE,Clear,2,Lagos town,Oshodi area of Lagos,Lagos state,,6.453056,3.395833,138607,Nigeria,NGA,475,Africa,1,2,2
193489,NIG-2015-2-14036-5,2015,TRUE,Clear,2,Fadan Kagoma village,"Fadan Kagoma, Kaduna State",Kaduna state,Zangon Kataf lga,9.51667,8.18333,143657,Nigeria,NGA,475,Africa,1,1,3
193700,NIG-2015-2-14036-6,2015,TRUE,Clear,2,Omoku town,"Omoku, Ogba/Egbema/Ndoni Local Government Area",Rivers state,Ogba-Egbema-Ndoni lga,5.3435,6.65321,137174,Nigeria,NGA,475,Africa,1,1,2
193711,NIG-2015-2-14036-7,2015,TRUE,Clear,2,Rivers state,Rivers state,Rivers state,,4.75,6.833333,136454,Nigeria,NGA,475,Africa,1,1,3
193721,NIG-2015-2-14036-8,2015,TRUE,Clear,2,Ikirun town,Ifelodun local council of Ikirun,Osun state,Ifelodun lga,7.91283,4.66741,140770,Nigeria,NGA,475,Africa,1,1,1
193722,NIG-2015-2-14036-9,2015,TRUE,Clear,2,Kpuite village,"Kpite, Tai Local Government Area",Rivers state,Tai lga,4.72798,7.30145,136455,Nigeria,NGA,475,Africa,1,1,1
194268,NIG-2015-2-14036-10,2015,TRUE,Clear,2,Ardo-Kola lga,Ardo Kola LGA,Taraba state,Ardo-Kola lga,8.80359,11.16707,142223,Nigeria,NGA,475,Africa,1,1,8
194269,NIG-2015-2-14036-11,2015,TRUE,Clear,2,Sardauna lga,Sardauna LGA,Taraba state,Sardauna lga,6.87463,11.21184,139343,Nigeria,NGA,475,Africa,1,1,1
194270,NIG-2015-2-14036-12,2015,TRUE,Clear,2,Saminaka town,"Saminaka, a community bordering Kaduna and Plateau states",Kaduna state,Lere lga,10.41403,8.68279,144378,Nigeria,NGA,475,Africa,1,1,6
207460,NIG-2015-2-14036-13,2015,TRUE,Clear,2,Wukari town,Wukari town,Taraba state,Wukari lga,7.85,9.783333,140780,Nigeria,NGA,475,Africa,1,1,7
218818,NIG-2016-2-14036-0,2016,FALSE,Clear,2,Peremabiri village,"Peremabiri, Southern Ijaw Local Government Area",Bayelsa state,Southern Ijaw lga,4.64306,6.08056,136453,Nigeria,NGA,475,Africa,1,1,6
233678,NIG-2016-2-14036-4,2016,FALSE,Clear,2,Niger state,Niger state,Niger state,,10,6,144373,Nigeria,NGA,475,Africa,1,1,3
218956,NIG-2016-2-14036-1,2016,FALSE,Clear,2,Buguma town,Buguma town,Rivers state,Asari-Toru lga,4.73407,6.86345,136454,Nigeria,NGA,475,Africa,1,1,1
226129,NIG-2016-2-14036-2,2016,FALSE,Clear,2,Buguma town,"Buguma, Asari Toru Local Government Area",Rivers state,Asari-Toru lga,4.73407,6.86345,136454,Nigeria,NGA,475,Africa,1,1,1
226473,NIG-2016-2-14036-3,2016,FALSE,Clear,2,Bassambiri town,"Bassambiri, Nembe Local Government Area",Bayelsa state,Nembe lga,4.533333,6.416667,136453,Nigeria,NGA,475,Africa,1,2,2
241464,NIG-2017-2-14036-0,2017,FALSE,Clear,2,Ogobia village,"Ondo community, in Ogobia, Ugboju District of Otukpo Local Government Area of Benue state",Benue state,Oturkpo lga,7.34815,8.0447,140057,Nigeria,NGA,475,Africa,1,1,4
249568,NIG-2017-2-14036-1,2017,FALSE,Clear,2,Ogobia village,Ogobia community of Ugboju district in Otukpo Local Government Area of Benue State,Benue state,Oturkpo lga,7.34815,8.0447,140057,Nigeria,NGA,475,Africa,1,1,0
277051,NIG-2019-2-14036-6,2019,TRUE,Clear,2,Sagbama lga,"Tungbabiri/ Tungbo Abiri, Sagbama Local Government Area, Bayelsa",Bayelsa state,Sagbama lga,5.147215,6.211274,137173,Nigeria,NGA,475,Africa,1,1,1
279311,NIG-2019-2-14036-2,2019,TRUE,Clear,2,Nigeria,,,,10,8,144377,Nigeria,NGA,475,Africa,2,2,3
279309,NIG-2019-2-14036-1,2019,TRUE,Clear,2,Warri town,"in Effurun, near Warri",Delta state,Warri South lga,5.5167,5.75,137892,Nigeria,NGA,475,Africa,1,1,5
279463,NIG-2019-2-14036-3,2019,TRUE,Clear,2,Etung lga,in Bendeghe Ekiem Ward in Etung Local Government Area of Cross River State,Cross River state,Etung lga,5.85894,8.79164,137898,Nigeria,NGA,475,Africa,1,1,5
279583,NIG-2019-2-14036-5,2019,TRUE,Clear,2,Ikwo lga,in Amagu ward one in Ikwo Local Government Area of the Ebonyi State,Ebonyi state,Ikwo lga,6.05316,8.16284,138617,Nigeria,NGA,475,Africa,1,1,2
279568,NIG-2019-2-14036-4,2019,TRUE,Clear,2,Kofa village,"in the village of Kofa, some 70 kilometres (45 miles) from the city of Kano",Kano state,Bebeji lga,11.554003,8.264631,146537,Nigeria,NGA,475,Africa,1,1,2
282455,NIG-2019-2-14036-11,2019,TRUE,Clear,2,Nembe town,"at Nembe-Bassambiri, Nembe Local Government Area",Bayelsa state,Nembe lga,4.539402,6.400344,136453,Nigeria,NGA,475,Africa,1,4,1
282368,NIG-2019-2-14036-10,2019,TRUE,Clear,2,Jalingo town,in Jalingo,Taraba state,Jalingo lga,8.88333,11.36667,142223,Nigeria,NGA,475,Africa,1,1,6
282336,NIG-2019-2-14036-9,2019,TRUE,Clear,2,Odigbo lga,in Odigbo council area of Ondo state,Ondo state,Odigbo lga,6.785236,4.727327,139330,Nigeria,NGA,475,Africa,1,1,4
282255,NIG-2019-2-14036-7,2019,TRUE,Clear,2,Ibadan South West,"at Ibadan South West, ward 6, unit 4",Oyo state,Ibadan South West,7.35069,3.86551,140048,Nigeria,NGA,475,Africa,1,1,2
313216,NIG-2019-2-14036-13,2019,TRUE,Clear,2,Anyigba town,"at Anyigba in Dekina Local Government Area of Kogi State, in between the main road and Harbour Bay",Kogi state,Dekina lga,7.493493,7.173171,140055,Nigeria,NGA,475,Africa,1,1,0
319077,NIG-2019-2-14036-14,2019,TRUE,Clear,2,Nembe town,in Nembe,Bayelsa state,Nembe lga,4.539402,6.400344,136453,Nigeria,NGA,475,Africa,1,1,0
319156,NIG-2019-2-14036-15,2019,TRUE,Clear,2,Ofu lga,"in Ochadamu ward, Kogi State",Kogi state,Ofu lga,7.30283,7.03817,140055,Nigeria,NGA,475,Africa,1,1,1
328539,NIG-2020-2-14036-0,2020,FALSE,Clear,2,Ogbomoso town,"Ogbomoso town, Oyo State",Oyo state,Ogbomosho North lga,8.13333,4.26667,141489,Nigeria,NGA,475,Africa,1,1,1
402418,NIG-2020-2-14036-1,2020,FALSE,Clear,2,Ebonyi state,in Ebonyi state; native of Umuezoka,Ebonyi state,,6.25,8.08333,138617,Nigeria,NGA,475,Africa,1,1,2
452740,NIG-2022-2-14036-0,2022,FALSE,Clear,2,Gusau lga,"Gusau, Zamfara",Zamfara state,Gusau lga,11.875554,6.619844,146534,Nigeria,NGA,475,Africa,1,1,1
456827,NIG-2022-2-14036-1,2022,FALSE,Clear,2,Maiduguri town,Borno state capital Maiduguri,Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,0
459544,NIG-2022-2-14036-2,2022,FALSE,Clear,2,Oyo town,"Oyo town, Oyo East Local Government Area",Oyo state,Oyo West lga,7.85257,3.93125,140768,Nigeria,NGA,475,Africa,1,1,0
466533,NIG-2023-2-14036-0,2023,FALSE,Clear,2,Maigatari lga,Maigatari Local Government Area,Jigawa state,Maigatari lga,12.725354,9.585883,147980,Nigeria,NGA,475,Africa,1,1,1
