State,LGA,Site Name,Latitude,Longitude,Individuals
Yobe,Potiskum,Bakin Kwari,11.70952,11.06529,120
Yobe,Potiskum,Idriss Abari,11.70945,11.07231,196
Yobe,Potiskum,Kandahar,11.70932,11.06073,249
Yobe,Potiskum,Masaka,11.70542,11.07043,74
Yobe,Potiskum,Kasuwa Dare,11.7058,11.07892,162
Yobe,Potiskum,Sabon Layi,11.70033,11.08523,100
Yobe,Potiskum,Unguwar Korama,11.70126,11.09607,123
Yobe,Potiskum,Ari Kime,11.72305,11.07984,437
Yobe,Potiskum,China,11.71815,11.07797,255
Yobe,Potiskum,Dadin Kowa,11.71542,11.09794,367
Yobe,Potiskum,Gongola - Lamba Idi,11.72821,11.08549,291
Yobe,Potiskum,Jakade Yakubu,11.73305,11.08153,42
Yobe,Potiskum,Masallacin Bare Bari,11.72234,11.08429,520
Yobe,Potiskum,Yan Kanwa Ramin Kasa,11.71882,11.08266,175
Yobe,Potiskum,Yandiski,11.72423,11.09126,427
Yobe,Potiskum,Moscow Line,11.71826,11.07468,131
Yobe,Potiskum,Rijiya Damboa,11.71671,11.07263,152
Yobe,Potiskum,Damboa,11.71401,11.07347,35
Yobe,Potiskum,Bayan General Hospital,11.72037,11.06755,77
Yobe,Potiskum,Layin Masallacin Juma'A,11.72391,11.06389,220
Yobe,Potiskum,Pataya,11.72341,11.06403,55
Yobe,Potiskum,Tsohuwar Kasuwa,11.71237,11.06322,72
Yobe,Potiskum,Tandari,11.72362,11.06308,207
Yobe,Potiskum,Adaya,11.68401,11.19608,51
Yobe,Potiskum,Bingel,11.67062,11.23463,48
Yobe,Potiskum,Mamudo,11.68913,11.18516,45
Yobe,Potiskum,Jigawa,11.68161,11.07654,154
Yobe,Potiskum,Nahuta Central,11.69035,11.07498,305
Yobe,Potiskum,Nahuta Primary,11.69116,11.07558,164
Yobe,Potiskum,Babut,11.69896,11.10361,171
Yobe,Potiskum,Barracks,11.69342,11.07683,492
Yobe,Potiskum,Fillin Allah,11.72578,11.10348,213
Yobe,Potiskum,Gishuwa Daboa,11.69513,11.11285,491
Yobe,Potiskum,Kukuwale,11.71661,11.10549,127
Yobe,Potiskum,Makabartan Prison,11.73154,11.09891,126
Yobe,Potiskum,Rafin Mai Burwaya,11.7272,11.10464,218
Yobe,Potiskum,Rigar Fulani,11.69886,11.09679,564
Yobe,Potiskum,Uganda,11.73299,11.08055,246
Yobe,Tarmuwa,Bulama Abdul,12.14745,11.77257,344
Yobe,Tarmuwa,Bulama Amadu,12.15921,11.77119,382
Yobe,Tarmuwa,Bulama Manu,12.15821,11.77445,489
Yobe,Tarmuwa,Bulama Maude,12.14857,11.77027,509
Yobe,Tarmuwa,Fannamiri,12.15344,11.77525,589
Yobe,Tarmuwa,Jattami,12.1561,11.76954,329
Yobe,Tarmuwa,Lamorde,12.15042,11.77391,256
Yobe,Tarmuwa,Bulama Mustapha,7.3534,10.1732,159
Yobe,Tarmuwa,Barkami,12.285778,11.89041,16
Yobe,Tarmuwa,Barkami,12.298682,11.913878,634
Yobe,Tarmuwa,Biriri,12.06951,11.80721,41
Yobe,Tarmuwa,Ajari,12.47443,11.5437,146
Yobe,Tarmuwa,B Gamshia,12.47343,11.54487,129
Yobe,Tarmuwa,Jammaina,12.47147,11.54176,58
Yobe,Tarmuwa,A Aska,12.16431,11.4698,22
Yobe,Tarmuwa,A Baribari,12.16275,11.47164,46
Yobe,Tarmuwa,Platari,12.165,11.47231,30
Yobe,Tarmuwa,Lantewa,12.1870154,11.7738618,152
Yobe,Tarmuwa,Kolori,12.14854,11.6845,41
Yobe,Tarmuwa,Lawanti,12.14837,11.68639,33
Yobe,Tarmuwa,Wanzamari,12.14734,11.68493,68
Yobe,Yunusari,Lawandi,12.98768,11.96872,188
Yobe,Yunusari,Lawandi,12.98762,11.96861,586
Yobe,Yunusari,Unguwar M Adamu,12.98929,11.96989,400
Yobe,Yunusari,Unguwar Kwarawa Camp,12.98704,11.96704,93
Yobe,Yunusari,Dilala,13.11474,11.60118,94
Yobe,Yunusari,Kalgi Alhadeji Kaderi,13.06382,11.46503,78
Yobe,Yunusari,Kalgi Lawandi,13.06602,11.46558,105
Yobe,Yunusari,Bulama Bukarti,13.0995,12.11005,105
Yobe,Yunusari,Hausari,13.09833,12.1073,187
Yobe,Yunusari,Bulama Bukharti,13.09947,12.10994,989
Yobe,Yunusari,Chilimgi,13.09897,12.10812,541
Yobe,Yunusari,Hausari,13.09769,12.10771,1035
Yobe,Yunusari,Wakilti,13.10149,12.10953,835
Yobe,Yunusari,Unguwar Arewa,12.91774,11.88449,114
Yobe,Yunusari,Lawanti,12.91826,11.88562,75
Yobe,Yunusari,Fulatari,12.91626,11.88532,112
Yobe,Yunusari,Fulatari,12.91646,11.88561,377
Yobe,Yunusari,Lawanti,12.91726,11.8853,541
Yobe,Yunusari,Malasandi,12.94853,11.84305,1420
Yobe,Yunusari,Unguwar Arewa,12.92002,11.88297,344
Yobe,Yunusari,Shettimari,13.14742,11.54256,148
Yobe,Yunusari,Kanidi,13.15124,11.53956,188
Yobe,Yunusari,Unguwar Tudu,13.15286,11.53765,103
Yobe,Yunusari,Goni Bukharti,13.14875,11.53886,150
Yobe,Yunusari,Kafiya,13.07362,11.6737,130
Yobe,Yunusari,Bukarti,13.0919,11.77718,227
Yobe,Yunusari,Wubibari   Bulamari,12.97591,11.81778,1134
Yobe,Yunusari,Wuribari Bonidi,12.97564,11.81551,650
Yobe,Yunusari,Zai Fulatari,12.95615,11.85046,292
Yobe,Yunusari,Zai Lawandi,12.95834,11.85266,527
Yobe,Yusufari,Kachallari,12.97776,11.11079,128
Yobe,Yusufari,Shedika,13.06801,11.17799,152
Yobe,Yusufari,Sunomari,13.074695,11.173034,179
Yobe,Yusufari,Kachallari,12.97776,11.11079,153
Yobe,Yusufari,Bula Tura,13.34822,11.23068,134
Yobe,Yusufari,Shedika,13.05744,11.169836,168
Yobe,Yusufari,Sunomari,13.062903,11.171463,332
Yobe,Yusufari,Usmanti,13.035524,11.270348,42
Yobe,Yusufari,Lawanti,12.97902,11.35301,194
Yobe,Yusufari,Ganawa,13.04377,11.31842,99
Yobe,Yusufari,Ganawa,13.04336,11.31724,220
Yobe,Yusufari,Fujiganari,13.03849,10.94377,132
Yobe,Yusufari,Kaska Tulo Tulo,13.37092,11.00891,142
Yobe,Yusufari,Shengaya,13.15349,10.63332,50
Yobe,Yusufari,Kumagannari,13.15521,10.63688,57
Yobe,Yusufari,Harande,13.1229,10.61137,700
Yobe,Yusufari,Shangaya,13.155149,10.634017,700
Yobe,Yusufari,Maimalari,13.06383,11.05323,115
Yobe,Yusufari,Bula Aisami,13.06869,11.05774,54
Yobe,Yusufari,Ajari,13.06482,11.17589,166
Yobe,Yusufari,Lawanti,13.06267,11.17547,148
Yobe,Yusufari,Galtimari,13.06557,11.17734,103
Yobe,Yusufari,Ajari,13.063624,11.173699,403
Yobe,Yusufari,Zango Manga,13.07251,11.17168,171
