id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
423541,NIG-2021-1-14669-303,2021,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,3,"""HumAngle,2021-11-19,Nigerian Military Beat Back ISWAP Incursion In Damboa"";""Daily Post,2021-11-19,Troops kill 11 ISWAP terrorists in Borno"";""@TomaszRolbiecki,2021-11-20,ISWAP claimed the attack today, saying several Nigerian soldiers were killed""",HumAngle;Daily Post;@TomaszRolbiecki,2021-11-19;2021-11-19;2021-11-20,"Nigerian Military Beat Back ISWAP Incursion In Damboa;Troops kill 11 ISWAP terrorists in Borno;ISWAP claimed the attack today, saying several Nigerian soldiers were killed","security source in Damboa; acting General Officer Commanding (GOC), 7 Division of the Nigerian Army",2,Damboa town,"into Damboa area in Nigeria’s northeastern  State of Borno

///

in Damboa Local Government Area of Borno State; ""trying to take over the town""",Borno state,Damboa lga,11.15604,12.75758,POINT (12.75758 11.15604),145826,Nigeria,NGA,475,Africa,1,1,2021-11-19 00:00:00.000,2021-11-19 00:00:00.000,0,11,0,0,11,11,11,475.0,
423317,NIG-2021-1-14669-296,2021,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""All Africa,2021-11-24,ISWAP Tax Collectors Killed in Military Airstrike"";""@TomaszRolbiecki,2021-11-21,Two hours ago, ISWAP reported an attack in Marte, which took place yesterday""",All Africa;@TomaszRolbiecki,2021-11-24;2021-11-21,"ISWAP Tax Collectors Killed in Military Airstrike;Two hours ago, ISWAP reported an attack in Marte, which took place yesterday",PRNigeria,1,Old Marte town,in Marte,Borno state,Marte lga,12.36532,13.8293,POINT (13.8293 12.36532),147268,Nigeria,NGA,475,Africa,1,1,2021-11-20 00:00:00.000,2021-11-20 00:00:00.000,0,3,0,0,3,9,3,475.0,
423316,NIG-2021-1-14669-295,2021,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""All Africa,2021-11-24,ISWAP Tax Collectors Killed in Military Airstrike""",All Africa,2021-11-24,ISWAP Tax Collectors Killed in Military Airstrike,Military sources,2,Baga village,"at Tumbum Kanta and Mangari, close to Baga in Kukawa local government Area of Borno State",Borno state,Kukawa lga,13.09466,13.82343,POINT (13.82343 13.09466),148708,Nigeria,NGA,475,Africa,1,2,2021-11-22 00:00:00.000,2021-11-24 00:00:00.000,0,13,0,0,13,13,13,475.0,
423354,NIG-2021-1-14669-297,2021,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""BBC Monitoring Africa,2021-12-02,IS claims two attacks in north-eastern Nigeria"";""HumAngle,2021-12-01,Nigerian Military Pushes Back Against ISWAP Attack""",BBC Monitoring Africa;HumAngle,2021-12-02;2021-12-01,IS claims two attacks in north-eastern Nigeria;Nigerian Military Pushes Back Against ISWAP Attack,IS; Nigerian military spokesman,1,Gajiram town,the barracks in Gajiram in Borno State; a base in Gajiram,Borno state,Nganzai lga,12.49303,13.20914,POINT (13.20914 12.49303),147267,Nigeria,NGA,475,Africa,1,1,2021-11-29 00:00:00.000,2021-11-29 00:00:00.000,0,0,0,1,1,2,0,475.0,
423355,NIG-2021-1-14669-304,2021,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,3,"""HumAngle,2021-12-01,Nigerian Military Pushes Back Against ISWAP Attack"";""BBC Monitoring Africa,2021-12-02,IS claims two attacks in north-eastern Nigeria"";""AllAfrica,2021-12-11,Police Deny Report of Abduction of 20 Officers in Yobe""",HumAngle;BBC Monitoring Africa;AllAfrica,2021-12-01;2021-12-02;2021-12-11,Nigerian Military Pushes Back Against ISWAP Attack;IS claims two attacks in north-eastern Nigeria;Police Deny Report of Abduction of 20 Officers in Yobe,IS; Nigerian military /// police,1,Buni Yadi town,Buny Yade in Yobe state,Yobe state,Gujba lga,11.26889,11.99694,POINT (11.99694 11.26889),145824,Nigeria,NGA,475,Africa,1,1,2021-11-30 00:00:00.000,2021-11-30 00:00:00.000,0,0,0,0,0,1,0,475.0,
425869,NIG-2021-1-14669-312,2021,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,3,"""Agence France Presse,2021-12-24,6 troops, 22 jihadists die in Lake Chad sweep: joint force"";""@TomaszRolbiecki,2021-12-14,Okay, this one is big - ISWAP just claimed an SVBIED attack on Nigerian Army near Mallam Fatori"";""@TomaszRolbiecki,2021-12-14,By the way - Jeunesse Diffa reports that Nigerien soldiers were ambushed near Gashigar""",Agence France Presse;@TomaszRolbiecki;@TomaszRolbiecki,2021-12-24;2021-12-14;2021-12-14,"6 troops, 22 jihadists die in Lake Chad sweep: joint force;Okay, this one is big - ISWAP just claimed an SVBIED attack on Nigerian Army near Mallam Fatori;By the way - Jeunesse Diffa reports that Nigerien soldiers were ambushed near Gashigar",Multinational Joint Task Force /// IS /// Jeunesse Diffa,4,Borno state,"on Nigeria's side of the border [between Nigeria and Niger]

The first phase of the operation unfolded in the Malam Fatori area, and the second in the areas of Arege, Gashiger, Asaga and Kamagunma",Borno state,,11.5,13.0,POINT (13 11.5),146547,Nigeria,NGA,475,Africa,2,4,2021-12-01 00:00:00.000,2021-12-21 00:00:00.000,6,22,0,0,28,28,28,475.0,
423358,NIG-2021-1-14669-300,2021,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,5,"""Reuters News,2021-12-03,Islamist militants kill 7 soldiers in Nigeria's northeastern Borno state - sources"";""Agence France Presse,2021-12-03,Seven Nigerian troops killed in jihadist attack: sources"";""HumAngle,2021-12-03,Insurgents Launch Multiple Attacks In Northeastern Nigeria"";""AllAfrica,2021-12-04,ISWAP Attacks Military in Rann, Malam Fatori, 2 Senior Officers Killed
CR 	This Day"";""Reuters News,2021-12-04,Islamic State claims responsibility for an attack in Nigeria""",Reuters News;Agence France Presse;HumAngle;AllAfrica;Reuters News,2021-12-03;2021-12-03;2021-12-03;2021-12-04;2021-12-04,"Islamist militants kill 7 soldiers in Nigeria's northeastern Borno state - sources;Seven Nigerian troops killed in jihadist attack: sources;Insurgents Launch Multiple Attacks In Northeastern Nigeria;ISWAP Attacks Military in Rann, Malam Fatori, 2 Senior Officers Killed
CR 	This Day;Islamic State claims responsibility for an attack in Nigeria",a military source and two residents /// military sources,1,Rann town,"in Rann, in Kala Balge local government area of Borno state",Borno state,Kala/Balge lga,12.28295,14.47243,POINT (14.47243 12.28295),147269,Nigeria,NGA,475,Africa,1,1,2021-12-03 00:00:00.000,2021-12-03 00:00:00.000,7,20,0,0,27,27,27,475.0,
425619,NIG-2021-1-14669-309.1,2021,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""BBC Monitoring Africa,2021-12-08,Nigerian military 'kills ISWAP commander' in Lake Chad area"";""AllAfrica,2021-12-08,Military Airstrikes Kill ISWAP Commander, Abou-Sufyan, Others in Lake Chad
CR 	Leadership""",BBC Monitoring Africa;AllAfrica,2021-12-08;2021-12-08,"Nigerian military 'kills ISWAP commander' in Lake Chad area;Military Airstrikes Kill ISWAP Commander, Abou-Sufyan, Others in Lake Chad
CR 	Leadership",Nigerian Air Force,1,Sigir village,around Lake Chad in north-eastern Borno State; at Kusuma and Sigir in Marte Local Government Area,Borno state,Ngala lga,12.678615,14.171438,POINT (14.171438 12.678615),147989,Nigeria,NGA,475,Africa,1,1,2021-12-05 00:00:00.000,2021-12-05 00:00:00.000,0,2,0,0,2,2,2,475.0,
425620,NIG-2021-1-14669-309.2,2021,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""AllAfrica,2021-12-08,Military Airstrikes Kill ISWAP Commander, Abou-Sufyan, Others in Lake Chad
CR 	Leadership"";""BBC Monitoring Africa,2021-12-08,Nigerian military 'kills ISWAP commander' in Lake Chad area""",AllAfrica;BBC Monitoring Africa,2021-12-08;2021-12-08,"Military Airstrikes Kill ISWAP Commander, Abou-Sufyan, Others in Lake Chad
CR 	Leadership;Nigerian military 'kills ISWAP commander' in Lake Chad area",Nigerian Air Force,1,Kusuma village,around Lake Chad in north-eastern Borno State; at Kusuma and Sigir in Marte Local Government Area,Borno state,Monguno lga,12.742056,14.054035,POINT (14.054035 12.742056),147989,Nigeria,NGA,475,Africa,1,1,2021-12-05 00:00:00.000,2021-12-05 00:00:00.000,0,2,0,0,2,2,1,475.0,
425543,NIG-2021-1-14669-308,2021,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""AllAfrica,2021-12-06,Insecurity - Nine Nigerian Soldiers, 16 Others Killed By Non-State Actors Last Week""",AllAfrica,2021-12-06,"Insecurity - Nine Nigerian Soldiers, 16 Others Killed By Non-State Actors Last Week",army spokesperson,1,Gajiram town,forward operating base at Gajiram Nganzai in Borno,Borno state,Nganzai lga,12.49303,13.20914,POINT (13.20914 12.49303),147267,Nigeria,NGA,475,Africa,1,1,2021-12-05 00:00:00.000,2021-12-05 00:00:00.000,2,3,0,0,5,5,4,475.0,
426174,NIG-2021-1-14669-314,2021,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2021-12-13,The new: ISWAP claimed two attacks in locations it had never done before""",@TomaszRolbiecki,2021-12-13,The new: ISWAP claimed two attacks in locations it had never done before,IS,1,Rumirgo village,"Rumirigo, in Askira Uba LGA",Borno state,Askira/Uba lga,10.60371,13.03029,POINT (13.03029 10.60371),145107,Nigeria,NGA,475,Africa,1,1,2021-12-07 00:00:00.000,2021-12-07 00:00:00.000,0,0,0,0,0,1,0,475.0,
425762,NIG-2021-1-14669-310,2021,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,3,"""Vanguard,2021-12-15,Troops kill 6 Boko Haram insurgents, recover arms in Adamawa"";""HumAngle,2021-12-14,Nigerian Troops In Northeast Avert Major ISWAP Attack, Kill Six Terrorists"";""@TomaszRolbiecki,2021-12-14,Now ISWAP is officially claiming the attack in Sabon Gari, saying the militants killed ten soldiers""",Vanguard;HumAngle;@TomaszRolbiecki,2021-12-15;2021-12-14;2021-12-14,"Troops kill 6 Boko Haram insurgents, recover arms in Adamawa;Nigerian Troops In Northeast Avert Major ISWAP Attack, Kill Six Terrorists;Now ISWAP is officially claiming the attack in Sabon Gari, saying the militants killed ten soldiers","Acting General Officer Commanding (GOC), 7 Division Nigerian Army",1,Sabon Gari village,at Sabon Gari in Madagali Local Government Area of Adamawa,Adamawa state,Madagali lga,10.798045,13.571345,POINT (13.571345 10.798045),145108,Nigeria,NGA,475,Africa,1,2,2021-12-12 00:00:00.000,2021-12-14 00:00:00.000,0,6,0,0,6,16,6,475.0,
426190,NIG-2021-1-14669-316,2021,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2021-12-17,Yesterday, ISWAP claimed two attacks: 1. An IED on the road from Kumshe to Banki""",@TomaszRolbiecki,2021-12-17,"Yesterday, ISWAP claimed two attacks: 1. An IED on the road from Kumshe to Banki",IS,5,Banki-Kumshe road,on the road from Kumshe to Banki,Borno state,Bama lga,11.309954,14.187145,POINT (14.187145 11.309954),145829,Nigeria,NGA,475,Africa,1,1,2021-12-16 00:00:00.000,2021-12-16 00:00:00.000,0,0,0,0,0,7,0,475.0,
426196,NIG-2021-1-14669-317,2021,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2021-12-19,ISWAP claimed an attack on a Nigerian Army base/outpost in Mayinti/Mayanti, southeast of Bama""",@TomaszRolbiecki,2021-12-19,"ISWAP claimed an attack on a Nigerian Army base/outpost in Mayinti/Mayanti, southeast of Bama",IS,1,Miyanti village,"in Mayinti/Mayanti, southeast of Bama",Borno state,Bama lga,11.374388,13.876097,POINT (13.876097 11.374388),145828,Nigeria,NGA,475,Africa,1,1,2021-12-19 00:00:00.000,2021-12-19 00:00:00.000,0,0,0,0,0,3,0,475.0,
425856,NIG-2021-1-14669-311,2021,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""Agence France Presse,2021-12-21,Nigeria air strikes 'kill more than 100 jihadists'"";""PRNigeria,2021-12-21,ISWAP Fighters Bury 77 Terrorists Killed by Military bombardments at Marte""",Agence France Presse;PRNigeria,2021-12-21;2021-12-21,Nigeria air strikes 'kill more than 100 jihadists';ISWAP Fighters Bury 77 Terrorists Killed by Military bombardments at Marte,military officer in the region; Nigerian intelligence source; A local fisherman /// top military intelligence source,3,Marte lga,"in Marte; three Islamic State West Africa Province (ISWAP) camps in Nigeria's northeast

///

at Arinna Sorro and Arinna Ciki and Arinna Maimasalaci in Marte Local Government Area in Borno",Borno state,Marte lga,12.36532,13.8293,POINT (13.8293 12.36532),147268,Nigeria,NGA,475,Africa,2,2,2021-12-19 00:00:00.000,2021-12-20 00:00:00.000,0,77,0,0,77,101,77,475.0,
425860,NIG-2021-1-14669-319,2021,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""Agence France Presse,2021-12-23,Rockets kill four in northeast Nigeria ahead of pres visit"";""Reuters News,2021-12-23,Five killed in Nigeria after explosions near air base used by president""",Agence France Presse;Reuters News,2021-12-23;2021-12-23,Rockets kill four in northeast Nigeria ahead of pres visit;Five killed in Nigeria after explosions near air base used by president,emergency official; Residents,1,Maiduguri town,"the northeast Nigerian city of Maiduguri

///

near an air force base in Nigeria's Maiduguri town",Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2021-12-23 00:00:00.000,2021-12-23 00:00:00.000,0,0,5,0,5,5,5,475.0,
426188,NIG-2021-1-14669-315,2021,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""PRNigeria,2021-12-24,Nigerian Military Airstrikes Kill ISWAP Commander, Abou Maryam, Other Fighters"";""@TomaszRolbiecki,2021-12-24,On Christmas Eve, NAF airstrikes killed Abu Maryam, an ISWAP commander, in Bisko, in Abadam LGA""",PRNigeria;@TomaszRolbiecki,2021-12-24;2021-12-24,"Nigerian Military Airstrikes Kill ISWAP Commander, Abou Maryam, Other Fighters;On Christmas Eve, NAF airstrikes killed Abu Maryam, an ISWAP commander, in Bisko, in Abadam LGA",intelligence officer,1,Bisku village,"in Bisko, in Abadam LGA

///

at the river banks of Bisko and Tumbum Tawaye in Abadam Local Government Area",Borno state,Abadam lga,13.432157,13.179628,POINT (13.179628 13.432157),148707,Nigeria,NGA,475,Africa,1,1,2021-12-24 00:00:00.000,2021-12-24 00:00:00.000,0,3,0,0,3,3,3,475.0,
425923,NIG-2021-1-14669-313,2021,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,3,"""BBC Monitoring Africa,2021-12-28,IS claims killing 10 soldiers in Nigeria"";""@TomaszRolbiecki,2021-12-30,And here is the Buni Yadi attack from 26/12. Initially, due to some confusion"";""@TomaszRolbiecki,2021-12-30,Later, I found information about two soldiers killed in the attack""",BBC Monitoring Africa;@TomaszRolbiecki;@TomaszRolbiecki,2021-12-28;2021-12-30;2021-12-30,"IS claims killing 10 soldiers in Nigeria;And here is the Buni Yadi attack from 26/12. Initially, due to some confusion;Later, I found information about two soldiers killed in the attack",IS; Local media,1,Buni Yadi town,an army barracks in the town of Buni Yadi,Yobe state,Gujba lga,11.26889,11.99694,POINT (11.99694 11.26889),145824,Nigeria,NGA,475,Africa,1,1,2021-12-26 00:00:00.000,2021-12-26 00:00:00.000,2,7,0,0,9,17,9,475.0,
427516,NIG-2022-1-14669-0,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""BBC Monitoring Africa,2022-01-05,IS claims suicide attack on Nigerian army"";""@TomaszRolbiecki,2022-01-04,Just in: ISWAP claimed the attack on Marte yesterday.""",BBC Monitoring Africa;@TomaszRolbiecki,2022-01-05;2022-01-04,IS claims suicide attack on Nigerian army;Just in: ISWAP claimed the attack on Marte yesterday.,IS,1,Old Marte town,the camp in the town of Marte,Borno state,Marte lga,12.36532,13.8293,POINT (13.8293 12.36532),147268,Nigeria,NGA,475,Africa,1,1,2022-01-03 00:00:00.000,2022-01-03 00:00:00.000,0,1,0,0,1,2,1,475.0,
428095,NIG-2022-1-14669-9,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""@TomaszRolbiecki,2022-01-09,Also on Wednesday, ISWAP claimed the attack in Komdi"";""@TomaszRolbiecki,2022-01-03,As reported by  @ZagazOlaMakama , ISWAP launched two attacks in Borno this evening""",@TomaszRolbiecki;@TomaszRolbiecki,2022-01-09;2022-01-03,"Also on Wednesday, ISWAP claimed the attack in Komdi;As reported by  @ZagazOlaMakama , ISWAP launched two attacks in Borno this evening",IS,1,Komdi village,"In Komdi, in Damboa LGA, south of Damboa, near the road to Chibok",Borno state,Damboa lga,10.984984,12.865516,POINT (12.865516 10.984984),145106,Nigeria,NGA,475,Africa,1,1,2022-01-03 00:00:00.000,2022-01-03 00:00:00.000,0,0,0,1,1,2,0,475.0,
428076,NIG-2022-1-14669-8,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""HumAngle,2022-01-15,ISWAP Continues To Attack Communities In Borno"";""PRNigeria,2022-01-08,Nigerian Troops Storm ISWAP Market, Kill Terrorists""",HumAngle;PRNigeria,2022-01-15;2022-01-08,"ISWAP Continues To Attack Communities In Borno;Nigerian Troops Storm ISWAP Market, Kill Terrorists",Director Army Public Relations,2,Damasak village,"in the Damasak area of Mobbar Local Government in northern Borno

///

in Gallo Malawari Village",Borno state,Mobbar lga,13.09771,12.4952,POINT (12.4952 13.09771),148705,Nigeria,NGA,475,Africa,1,1,2022-01-07 00:00:00.000,2022-01-07 00:00:00.000,0,3,0,0,3,3,3,475.0,
428105,NIG-2022-1-14669-10,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2022-01-09,Never mind the part about ""calm weekend"" - ISWAP just claimed a triple IED""",@TomaszRolbiecki,2022-01-09,"Never mind the part about ""calm weekend"" - ISWAP just claimed a triple IED",IS,5,Dikwa-Old Marte road,Marte-Dikwa road,Borno state,,12.204874,13.87403,POINT (13.87403 12.204874),147268,Nigeria,NGA,475,Africa,1,1,2022-01-07 00:00:00.000,2022-01-07 00:00:00.000,0,0,0,0,0,1,0,475.0,
428108,NIG-2022-1-14669-11,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,3,"""@TomaszRolbiecki,2022-01-10,Three ISWAP militants were killed by the Nigerian Army in Kawuri"";""PRNigeria,2022-01-10,PHOTOS: Nigerian Troops Eliminate ISWAP Fighters, Boko Haram Terrorists on Looting Spree"";""@TomaszRolbiecki,2022-01-12,Two attacks claimed by ISWAP yesterday that I did not have time to report:""",@TomaszRolbiecki;PRNigeria;@TomaszRolbiecki,2022-01-10;2022-01-10;2022-01-12,"Three ISWAP militants were killed by the Nigerian Army in Kawuri;PHOTOS: Nigerian Troops Eliminate ISWAP Fighters, Boko Haram Terrorists on Looting Spree;Two attacks claimed by ISWAP yesterday that I did not have time to report:",PRNigeria,1,Kawuri village,"in Kawuri, on the Maiduguri-Bama road",Borno state,Konduga lga,11.572354,13.536488,POINT (13.536488 11.572354),146548,Nigeria,NGA,475,Africa,1,1,2022-01-10 00:00:00.000,2022-01-10 00:00:00.000,0,3,0,0,3,3,3,475.0,
427931,NIG-2022-1-14669-6,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,6,"""Vanguard,2022-01-15,Troops kill scores of Boko Haram/ISWAP fighters in Borno"";""Crisiswatch,2022-02-01,Nigeria JANUARY 2022"";""HumAngle,2022-01-12,Islamic State West Africa Province (ISWAP) militants on Monday evening targeted Buratai town in Borno state."";""Leadership,2022-01-11,ISWAP Terrorists Attack War Institute, Kill 2, Burn 4 Vehicles"";""@TomaszRolbiecki,2022-01-11,ISWAP claimed the attack, saying at least ten soldiers were killed"";""Daily Trust,2022-01-12,ISWAP Kills 2, Raze 4 Cars In Buratai’s Town""",Vanguard;Crisiswatch;HumAngle;Leadership;@TomaszRolbiecki;Daily Trust,2022-01-15;2022-02-01;2022-01-12;2022-01-11;2022-01-11;2022-01-12,"Troops kill scores of Boko Haram/ISWAP fighters in Borno;Nigeria JANUARY 2022;Islamic State West Africa Province (ISWAP) militants on Monday evening targeted Buratai town in Borno state.;ISWAP Terrorists Attack War Institute, Kill 2, Burn 4 Vehicles;ISWAP claimed the attack, saying at least ten soldiers were killed;ISWAP Kills 2, Raze 4 Cars In Buratai’s Town",CrisisWatch /// IS /// management of Army University Biu,1,Buratai village,in Buratai village in Biu area,Borno state,Biu lga,10.90484,12.08863,POINT (12.08863 10.90484),145105,Nigeria,NGA,475,Africa,1,1,2022-01-10 00:00:00.000,2022-01-10 00:00:00.000,2,0,0,0,2,10,2,475.0,
428115,NIG-2022-1-14669-12,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2022-01-13,Another claim came from Bama, as ISWAP says eight soldiers were killed""",@TomaszRolbiecki,2022-01-13,"Another claim came from Bama, as ISWAP says eight soldiers were killed",IS,1,Bama town,"a camp of the apostate Nigerian army, in the town of (Bama) in the (Borno) region",Borno state,Bama lga,11.5221,13.68558,POINT (13.68558 11.5221),146548,Nigeria,NGA,475,Africa,1,1,2022-01-14 00:00:00.000,2022-01-14 00:00:00.000,0,0,0,0,0,1,0,475.0,
427742,NIG-2022-1-14669-1,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""Vanguard,2022-01-15,Troops kill scores of Boko Haram/ISWAP fighters in Borno"";""AllAfrica,2022-01-17,Five Boko Haram/ISWAP Terrorists Killed As Troops Repel Attack in Borno""",Vanguard;AllAfrica,2022-01-15;2022-01-17,Troops kill scores of Boko Haram/ISWAP fighters in Borno;Five Boko Haram/ISWAP Terrorists Killed As Troops Repel Attack in Borno,residents /// Director Army Public Relations,1,Maina Hari village,"at the Mainahari/Yamarkumi community Junction, just some 2km to Biu town

///

at Maina Hari village in Biu",Borno state,Biu lga,10.67785,12.15688,POINT (12.15688 10.67785),145105,Nigeria,NGA,475,Africa,1,1,2022-01-15 00:00:00.000,2022-01-15 00:00:00.000,0,5,0,0,5,5,5,475.0,
428149,NIG-2022-1-14669-13,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2022-01-22,Another attack from Sunday - an IED on the military patrol the Mainok-Jakana area""",@TomaszRolbiecki,2022-01-22,Another attack from Sunday - an IED on the military patrol the Mainok-Jakana area,IS,2,Jakana-Mainok road,Mainok-Jakana area,Borno state,,11.826537,12.698943,POINT (12.698943 11.826537),146546,Nigeria,NGA,475,Africa,1,1,2022-01-16 00:00:00.000,2022-01-16 00:00:00.000,0,0,0,0,0,1,0,475.0,
428150,NIG-2022-1-14669-14,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2022-01-22,Three attacks were claimed in the Mararaba area (I understand it's in SE Borno) """,@TomaszRolbiecki,2022-01-22,Three attacks were claimed in the Mararaba area (I understand it's in SE Borno),IS,5,Bama-Pulka road,on the road to Katafila; in the Mararaba area (I understand it's in SE Borno),Borno state,,11.360833,13.762558,POINT (13.762558 11.360833),145828,Nigeria,NGA,475,Africa,1,1,2022-01-18 00:00:00.000,2022-01-18 00:00:00.000,0,0,0,0,0,1,0,475.0,
428154,NIG-2022-1-14669-15,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2022-01-22,Two attacks were already claimed by ISWAP today: 1. Artillery shelling of Goniri""",@TomaszRolbiecki,2022-01-22,Two attacks were already claimed by ISWAP today: 1. Artillery shelling of Goniri,IS,2,Kawuri village,"on the road from Kawuri to ""Mairi"" (perhaps Aulari?), west of Bama

on the road linking the towns of Kauri and Maire in the Borno region",Borno state,Konduga lga,11.572354,13.536488,POINT (13.536488 11.572354),146548,Nigeria,NGA,475,Africa,1,1,2022-01-21 00:00:00.000,2022-01-21 00:00:00.000,0,0,0,0,0,1,0,475.0,
427799,NIG-2022-1-14669-2,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""AllAfrica,2022-01-26,Using Super Tucano Fighter Jets, Nigerian Airforce Kills Notorious Iswap Commander, Ari, Others""",AllAfrica,2022-01-26,"Using Super Tucano Fighter Jets, Nigerian Airforce Kills Notorious Iswap Commander, Ari, Others",a security source; NAF Spokesman,1,Kirta Wulgo village,in Kurta Wulgo in Borno State,Borno state,Kukawa lga,12.79305,14.12087,POINT (14.12087 12.79305),147989,Nigeria,NGA,475,Africa,1,1,2022-01-25 00:00:00.000,2022-01-25 00:00:00.000,0,3,0,0,3,3,2,475.0,
428173,NIG-2022-1-14669-17,2022,True,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""@TomaszRolbiecki,2022-01-31,On Wednesday, a similar incident took place on the Chibok-Damboa road"";""Radio Ndarason Internationale,2022-01-27,One killed, one wounded and an unknown number abducted in ISWAP attacks""",@TomaszRolbiecki;Radio Ndarason Internationale,2022-01-31;2022-01-27,"On Wednesday, a similar incident took place on the Chibok-Damboa road;One killed, one wounded and an unknown number abducted in ISWAP attacks",,5,Chibok-Damboa road,on the Chibok-Damboa roadc,Borno state,,10.987943,12.787677,POINT (12.787677 10.987943),145106,Nigeria,NGA,475,Africa,1,1,2022-01-26 00:00:00.000,2022-01-26 00:00:00.000,0,0,0,1,1,1,1,475.0,
